CVaR,CVaR.se,p,q,b,Type
-0.2872161440896396,0.04755762771926757,0.02,-0.123176223229797,0.2,Thm. 3.3
-0.2862856479869018,0.04099357091011103,0.03,-0.11270478824176,0.2,Thm. 3.3
-0.28586568590008643,0.03983228789885399,0.04,-0.103589102951661,0.2,Thm. 3.3
-0.2854891176608192,0.03391337832104044,0.05,-0.0953757044243767,0.2,Thm. 3.3
-0.2846778860522856,0.03064445044675139,0.060000000000000005,-0.0890683384848242,0.2,Thm. 3.3
-0.28373092321926213,0.027275922351381657,0.06999999999999999,-0.0839897716485562,0.2,Thm. 3.3
-0.28263454170966656,0.02584052390034438,0.08,-0.0790581636306294,0.2,Thm. 3.3
-0.2818021533902431,0.024246989169277377,0.09,-0.0743906068022217,0.2,Thm. 3.3
-0.2809684433141898,0.022646197885579217,0.09999999999999999,-0.0702656979410522,0.2,Thm. 3.3
-0.28013461059208117,0.021716725526845934,0.11,-0.0665376673147263,0.2,Thm. 3.3
-0.27900156483409844,0.02071831992946776,0.12,-0.0631406628603895,0.2,Thm. 3.3
-0.27825253263800626,0.01984777047407543,0.13,-0.0599636870275124,0.2,Thm. 3.3
-0.2767851157786042,0.018884466507346154,0.14,-0.0566527754317791,0.2,Thm. 3.3
-0.27466943879140904,0.018421036057560968,0.15000000000000002,-0.0538785006857505,0.2,Thm. 3.3
-0.2719085381984061,0.017957960432374204,0.16,-0.0508357060737593,0.2,Thm. 3.3
-0.26578809322777963,0.017639489818841284,0.17,-0.0482148083515651,0.2,Thm. 3.3
-0.2595581640386223,0.017262132759947563,0.18000000000000002,-0.0454505850968017,0.2,Thm. 3.3
-0.25482498619231386,0.017179334982043732,0.19,-0.0428421492424163,0.2,Thm. 3.3
-0.25350247979355417,0.016775888676279355,0.2,-0.0402001331491328,0.2,Thm. 3.3
-0.25284860976788814,0.01634408853346508,0.21000000000000002,-0.0380874806292548,0.2,Thm. 3.3
-0.2517111606042963,0.016138877454045356,0.22,-0.0358827021197662,0.2,Thm. 3.3
-0.2506031735216045,0.01567005850528565,0.23,-0.0336945927209756,0.2,Thm. 3.3
-0.24979087963429764,0.015374005077062667,0.24000000000000002,-0.0317258305957437,0.2,Thm. 3.3
-0.24899238547398891,0.015004471065426295,0.25,-0.0295135119675147,0.2,Thm. 3.3
-0.24837130065335983,0.014583096776876173,0.26,-0.0273525482908853,0.2,Thm. 3.3
-0.24772370224781992,0.014236911418331203,0.27,-0.0253098139039792,0.2,Thm. 3.3
-0.2472654260434713,0.013976378111179244,0.28,-0.0232218430110766,0.2,Thm. 3.3
-0.24680732714442277,0.01374297555251768,0.29000000000000004,-0.0210997205037587,0.2,Thm. 3.3
-0.2459841011383231,0.013416986488873689,0.3,-0.0191583657172826,0.2,Thm. 3.3
-0.24503638135626882,0.013217741971563066,0.31,-0.0171890100192103,0.2,Thm. 3.3
-0.24445734293707974,0.013011873917452949,0.32,-0.0152691725289197,0.2,Thm. 3.3
-0.24432230779954736,0.0127515956752332,0.33,-0.0134024291183324,0.2,Thm. 3.3
-0.24317303567132115,0.012553403910601196,0.34,-0.0114285235149053,0.2,Thm. 3.3
-0.2422202399566444,0.012311615338896917,0.35000000000000003,-0.00939991008904572,0.2,Thm. 3.3
-0.24167579307984943,0.012092168998238069,0.36000000000000004,-0.0076561998542904,0.2,Thm. 3.3
-0.24120227361192006,0.011876649009245059,0.37,-0.00598166957039145,0.2,Thm. 3.3
-0.2410717188639446,0.011681194202101952,0.38,-0.00411343286868992,0.2,Thm. 3.3
-0.24102881743495846,0.011448381443388379,0.39,-0.00248770086440134,0.2,Thm. 3.3
-0.24076597765047,0.011238068892222956,0.4,-8.1413454074129e-4,0.2,Thm. 3.3
-0.24041249184650795,0.011034759046072045,0.41000000000000003,0.00102889039940083,0.2,Thm. 3.3
-0.24014134958540748,0.010891098099313812,0.42000000000000004,0.0027742220592667,0.2,Thm. 3.3
-0.2399645553069203,0.01071094590862538,0.43,0.00446843332540436,0.2,Thm. 3.3
-0.23976425030158394,0.01052238179201445,0.44,0.00608316167934368,0.2,Thm. 3.3
-0.2395010311555092,0.010341955170208392,0.45,0.00774134364654245,0.2,Thm. 3.3
-0.23915280838916628,0.01018400016554946,0.46,0.00946513887054475,0.2,Thm. 3.3
-0.23877347370546864,0.010016315821580921,0.47000000000000003,0.0109087144790638,0.2,Thm. 3.3
-0.2384510045138575,0.009856634440582893,0.48000000000000004,0.0126625765436932,0.2,Thm. 3.3
-0.23812391432260233,0.00969874939864646,0.49,0.0143744875834856,0.2,Thm. 3.3
-0.23784344097047422,0.009546581477411184,0.5,0.0161354952691527,0.2,Thm. 3.3
-0.23757692101118583,0.009395528554653233,0.51,0.0175110195952148,0.2,Thm. 3.3
-0.23702873545511535,0.00924904303038324,0.52,0.019266737689893,0.2,Thm. 3.3
-0.23617281920757865,0.009101473710881765,0.53,0.0210108048037149,0.2,Thm. 3.3
-0.23560326067675716,0.008955762553622165,0.54,0.0226587895938807,0.2,Thm. 3.3
-0.23349013612122754,0.008809062624110133,0.55,0.0241609339480281,0.2,Thm. 3.3
-0.23032749303525474,0.008661405495291735,0.56,0.0258900813288222,0.2,Thm. 3.3
-0.22887861102527163,0.008522524594567803,0.5700000000000001,0.0274953101573246,0.2,Thm. 3.3
-0.2277848316803462,0.008380089922294394,0.5800000000000001,0.0290331038537098,0.2,Thm. 3.3
-0.22658706502305298,0.008230819491260642,0.59,0.0306304355471761,0.2,Thm. 3.3
-0.2258862165670848,0.008086672845089168,0.6,0.0322538315748365,0.2,Thm. 3.3
-0.22549134025982281,0.007930029109786274,0.61,0.033654220740701,0.2,Thm. 3.3
-0.22516369295484928,0.007796934862416652,0.62,0.0352646520894464,0.2,Thm. 3.3
-0.22478500875908297,0.007644623124518709,0.63,0.0369036861524285,0.2,Thm. 3.3
-0.2245188805704409,0.007510256514098535,0.64,0.0385346183260235,0.2,Thm. 3.3
-0.22431553835955165,0.007369121681564013,0.65,0.0399641434503182,0.2,Thm. 3.3
-0.22370077128347193,0.0072316899482408326,0.66,0.0416882911899478,0.2,Thm. 3.3
-0.22330983987541972,0.007099485451869543,0.67,0.0432628237117656,0.2,Thm. 3.3
-0.22235640191541586,0.006964133346032321,0.68,0.0448734080904057,0.2,Thm. 3.3
-0.22218410901598135,0.006800937682724352,0.6900000000000001,0.0466195495674837,0.2,Thm. 3.3
-0.2219841756797717,0.006663022662403426,0.7000000000000001,0.0482153565313621,0.2,Thm. 3.3
-0.22187046234571922,0.00655889133509338,0.7100000000000001,0.0500282929707532,0.2,Thm. 3.3
-0.22168746566228115,0.006407690698134363,0.72,0.0517462769323315,0.2,Thm. 3.3
-0.2213790837486516,0.0062953277039093855,0.73,0.0535356330519602,0.2,Thm. 3.3
-0.22093424092489433,0.0061675778660793285,0.74,0.0555641162794511,0.2,Thm. 3.3
-0.22052089346083104,0.006067728186841491,0.75,0.0572622331679653,0.2,Thm. 3.3
-0.2201053433507515,0.005939693316891306,0.76,0.0593252275017543,0.2,Thm. 3.3
-0.21875976657169882,0.005765662145217828,0.77,0.0613502806077543,0.2,Thm. 3.3
-0.21864238816668108,0.005654943809280824,0.78,0.0630490827385418,0.2,Thm. 3.3
-0.21799475439565788,0.005480397898738142,0.79,0.0650686766716521,0.2,Thm. 3.3
-0.21776540110977766,0.005304650289673398,0.8,0.0671956621563697,0.2,Thm. 3.3
-0.2174574082059029,0.00513858214771039,0.81,0.0693602874923737,0.2,Thm. 3.3
-0.2151212584493234,0.004964378876847523,0.8200000000000001,0.071791437378169,0.2,Thm. 3.3
-0.21392102117522524,0.004850588608866805,0.8300000000000001,0.0740266985061756,0.2,Thm. 3.3
-0.21324451645199083,0.004704673060114101,0.8400000000000001,0.0763480621188753,0.2,Thm. 3.3
-0.21306400460887873,0.004488115566456429,0.85,0.0785693978140113,0.2,Thm. 3.3
-0.21273629519392773,0.004367983454893912,0.86,0.081040078581188,0.2,Thm. 3.3
-0.2121754013743014,0.004198428708748783,0.87,0.0841376517814535,0.2,Thm. 3.3
-0.21178452359571137,0.004097363399684848,0.88,0.0870105872296962,0.2,Thm. 3.3
-0.21137007136165709,0.003972571464337383,0.89,0.0903416025066373,0.2,Thm. 3.3
-0.2111498285167558,0.0037852734649327347,0.9,0.0936862109519653,0.2,Thm. 3.3
-0.21100957699077505,0.0036214660801516013,0.91,0.097780753302068,0.2,Thm. 3.3
-0.21080288513839449,0.0034354565483793046,0.92,0.102465705118299,0.2,Thm. 3.3
-0.20880745512011048,0.003187754906974763,0.93,0.10789282682276,0.2,Thm. 3.3
-0.2075188525422758,0.002997602208949933,0.9400000000000001,0.113259868860724,0.2,Thm. 3.3
-0.20624925322949378,0.00273999937814333,0.9500000000000001,0.118666122455913,0.2,Thm. 3.3
-0.2054982187366537,0.002448323522110407,0.9600000000000001,0.125691397993915,0.2,Thm. 3.3
-0.20306243152924427,0.0020556036639065574,0.97,0.134475275456406,0.2,Thm. 3.3
-0.20125749549631483,0.0014540676969313387,0.98,0.147178486540326,0.2,Thm. 3.3
-0.1993158143282792,9.910797746857506e-4,0.99,0.166711078547926,0.2,Thm. 3.3
-0,0,1,0.245391542981891,0.2,Thm. 3.3
-0.3408797195497147,0.07668805075384544,0.01,-0.140279775813065,0.25,Thm. 3.3
-0.33721614408963957,0.04755762771926757,0.02,-0.123176223229797,0.25,Thm. 3.3
-0.3362856479869018,0.04099357091011103,0.03,-0.11270478824176,0.25,Thm. 3.3
-0.3358656859000865,0.03983228789885399,0.04,-0.103589102951661,0.25,Thm. 3.3
-0.3354891176608191,0.03391337832104044,0.05,-0.0953757044243767,0.25,Thm. 3.3
-0.33467788605228566,0.03064445044675139,0.060000000000000005,-0.0890683384848242,0.25,Thm. 3.3
-0.33373092321926207,0.027275922351381657,0.06999999999999999,-0.0839897716485562,0.25,Thm. 3.3
-0.33263454170966655,0.02584052390034438,0.08,-0.0790581636306294,0.25,Thm. 3.3
-0.3318021533902431,0.024246989169277377,0.09,-0.0743906068022217,0.25,Thm. 3.3
-0.3309684433141898,0.022646197885579217,0.09999999999999999,-0.0702656979410522,0.25,Thm. 3.3
-0.33013461059208116,0.021716725526845934,0.11,-0.0665376673147263,0.25,Thm. 3.3
-0.32900156483409837,0.02071831992946776,0.12,-0.0631406628603895,0.25,Thm. 3.3
-0.32825253263800624,0.01984777047407543,0.13,-0.0599636870275124,0.25,Thm. 3.3
-0.32678511577860425,0.018884466507346154,0.14,-0.0566527754317791,0.25,Thm. 3.3
-0.32466943879140897,0.018421036057560968,0.15000000000000002,-0.0538785006857505,0.25,Thm. 3.3
-0.32190853819840604,0.017957960432374204,0.16,-0.0508357060737593,0.25,Thm. 3.3
-0.3157880932277797,0.017639489818841284,0.17,-0.0482148083515651,0.25,Thm. 3.3
-0.3095581640386223,0.017262132759947563,0.18000000000000002,-0.0454505850968017,0.25,Thm. 3.3
-0.30482498619231385,0.017179334982043732,0.19,-0.0428421492424163,0.25,Thm. 3.3
-0.3035024797935541,0.016775888676279355,0.2,-0.0402001331491328,0.25,Thm. 3.3
-0.30284860976788813,0.01634408853346508,0.21000000000000002,-0.0380874806292548,0.25,Thm. 3.3
-0.3017111606042963,0.016138877454045356,0.22,-0.0358827021197662,0.25,Thm. 3.3
-0.3006031735216045,0.01567005850528565,0.23,-0.0336945927209756,0.25,Thm. 3.3
-0.2997908796342976,0.015374005077062667,0.24000000000000002,-0.0317258305957437,0.25,Thm. 3.3
-0.2989923854739889,0.015004471065426295,0.25,-0.0295135119675147,0.25,Thm. 3.3
-0.2983713006533598,0.014583096776876173,0.26,-0.0273525482908853,0.25,Thm. 3.3
-0.29772370224781985,0.014236911418331203,0.27,-0.0253098139039792,0.25,Thm. 3.3
-0.2972654260434713,0.013976378111179244,0.28,-0.0232218430110766,0.25,Thm. 3.3
-0.29680732714442276,0.01374297555251768,0.29000000000000004,-0.0210997205037587,0.25,Thm. 3.3
-0.2959841011383231,0.013416986488873689,0.3,-0.0191583657172826,0.25,Thm. 3.3
-0.29503638135626886,0.013217741971563066,0.31,-0.0171890100192103,0.25,Thm. 3.3
-0.2944573429370798,0.013011873917452949,0.32,-0.0152691725289197,0.25,Thm. 3.3
-0.2943223077995474,0.0127515956752332,0.33,-0.0134024291183324,0.25,Thm. 3.3
-0.29317303567132114,0.012553403910601196,0.34,-0.0114285235149053,0.25,Thm. 3.3
-0.29222023995664437,0.012311615338896917,0.35000000000000003,-0.00939991008904572,0.25,Thm. 3.3
-0.2916757930798495,0.012092168998238069,0.36000000000000004,-0.0076561998542904,0.25,Thm. 3.3
-0.2912022736119201,0.011876649009245059,0.37,-0.00598166957039145,0.25,Thm. 3.3
-0.2910717188639446,0.011681194202101952,0.38,-0.00411343286868992,0.25,Thm. 3.3
-0.29102881743495845,0.011448381443388379,0.39,-0.00248770086440134,0.25,Thm. 3.3
-0.29076597765046996,0.011238068892222956,0.4,-8.1413454074129e-4,0.25,Thm. 3.3
-0.29041249184650797,0.011034759046072045,0.41000000000000003,0.00102889039940083,0.25,Thm. 3.3
-0.2901413495854075,0.010891098099313812,0.42000000000000004,0.0027742220592667,0.25,Thm. 3.3
-0.2899645553069203,0.01071094590862538,0.43,0.00446843332540436,0.25,Thm. 3.3
-0.2897642503015839,0.01052238179201445,0.44,0.00608316167934368,0.25,Thm. 3.3
-0.2895010311555092,0.010341955170208392,0.45,0.00774134364654245,0.25,Thm. 3.3
-0.2891528083891663,0.01018400016554946,0.46,0.00946513887054475,0.25,Thm. 3.3
-0.28877347370546863,0.010016315821580921,0.47000000000000003,0.0109087144790638,0.25,Thm. 3.3
-0.2884510045138575,0.009856634440582893,0.48000000000000004,0.0126625765436932,0.25,Thm. 3.3
-0.28812391432260226,0.00969874939864646,0.49,0.0143744875834856,0.25,Thm. 3.3
-0.2878434409704742,0.009546581477411184,0.5,0.0161354952691527,0.25,Thm. 3.3
-0.28757692101118576,0.009395528554653233,0.51,0.0175110195952148,0.25,Thm. 3.3
-0.28702873545511537,0.00924904303038324,0.52,0.019266737689893,0.25,Thm. 3.3
-0.28617281920757864,0.009101473710881765,0.53,0.0210108048037149,0.25,Thm. 3.3
-0.2856032606767572,0.008955762553622165,0.54,0.0226587895938807,0.25,Thm. 3.3
-0.28349013612122753,0.008809062624110133,0.55,0.0241609339480281,0.25,Thm. 3.3
-0.2803274930352547,0.008661405495291735,0.56,0.0258900813288222,0.25,Thm. 3.3
-0.2788786110252716,0.008522524594567803,0.5700000000000001,0.0274953101573246,0.25,Thm. 3.3
-0.2777848316803462,0.008380089922294394,0.5800000000000001,0.0290331038537098,0.25,Thm. 3.3
-0.27658706502305297,0.008230819491260642,0.59,0.0306304355471761,0.25,Thm. 3.3
-0.2758862165670848,0.008086672845089168,0.6,0.0322538315748365,0.25,Thm. 3.3
-0.27549134025982275,0.007930029109786274,0.61,0.033654220740701,0.25,Thm. 3.3
-0.27516369295484927,0.007796934862416652,0.62,0.0352646520894464,0.25,Thm. 3.3
-0.2747850087590829,0.007644623124518709,0.63,0.0369036861524285,0.25,Thm. 3.3
-0.2745188805704409,0.007510256514098535,0.64,0.0385346183260235,0.25,Thm. 3.3
-0.27431553835955164,0.007369121681564013,0.65,0.0399641434503182,0.25,Thm. 3.3
-0.2737007712834719,0.0072316899482408326,0.66,0.0416882911899478,0.25,Thm. 3.3
-0.27330983987541974,0.007099485451869543,0.67,0.0432628237117656,0.25,Thm. 3.3
-0.2723564019154158,0.006964133346032321,0.68,0.0448734080904057,0.25,Thm. 3.3
-0.27218410901598133,0.006800937682724352,0.6900000000000001,0.0466195495674837,0.25,Thm. 3.3
-0.2719841756797717,0.006663022662403426,0.7000000000000001,0.0482153565313621,0.25,Thm. 3.3
-0.2718704623457192,0.00655889133509338,0.7100000000000001,0.0500282929707532,0.25,Thm. 3.3
-0.2716874656622812,0.006407690698134363,0.72,0.0517462769323315,0.25,Thm. 3.3
-0.2713790837486516,0.0062953277039093855,0.73,0.0535356330519602,0.25,Thm. 3.3
-0.27093424092489427,0.0061675778660793285,0.74,0.0555641162794511,0.25,Thm. 3.3
-0.270520893460831,0.006067728186841491,0.75,0.0572622331679653,0.25,Thm. 3.3
-0.2701053433507515,0.005939693316891306,0.76,0.0593252275017543,0.25,Thm. 3.3
-0.2687597665716988,0.005765662145217828,0.77,0.0613502806077543,0.25,Thm. 3.3
-0.26864238816668107,0.005654943809280824,0.78,0.0630490827385418,0.25,Thm. 3.3
-0.26799475439565784,0.005480397898738142,0.79,0.0650686766716521,0.25,Thm. 3.3
-0.26776540110977765,0.005304650289673398,0.8,0.0671956621563697,0.25,Thm. 3.3
-0.26745740820590286,0.00513858214771039,0.81,0.0693602874923737,0.25,Thm. 3.3
-0.2651212584493234,0.004964378876847523,0.8200000000000001,0.071791437378169,0.25,Thm. 3.3
-0.2639210211752252,0.004850588608866805,0.8300000000000001,0.0740266985061756,0.25,Thm. 3.3
-0.2632445164519908,0.004704673060114101,0.8400000000000001,0.0763480621188753,0.25,Thm. 3.3
-0.2630640046088787,0.004488115566456429,0.85,0.0785693978140113,0.25,Thm. 3.3
-0.26273629519392766,0.004367983454893912,0.86,0.081040078581188,0.25,Thm. 3.3
-0.2621754013743014,0.004198428708748783,0.87,0.0841376517814535,0.25,Thm. 3.3
-0.2617845235957113,0.004097363399684848,0.88,0.0870105872296962,0.25,Thm. 3.3
-0.2613700713616571,0.003972571464337383,0.89,0.0903416025066373,0.25,Thm. 3.3
-0.2611498285167558,0.0037852734649327347,0.9,0.0936862109519653,0.25,Thm. 3.3
-0.2610095769907751,0.0036214660801516013,0.91,0.097780753302068,0.25,Thm. 3.3
-0.2608028851383945,0.0034354565483793046,0.92,0.102465705118299,0.25,Thm. 3.3
-0.2588074551201105,0.003187754906974763,0.93,0.10789282682276,0.25,Thm. 3.3
-0.2575188525422758,0.002997602208949933,0.9400000000000001,0.113259868860724,0.25,Thm. 3.3
-0.25624925322949377,0.00273999937814333,0.9500000000000001,0.118666122455913,0.25,Thm. 3.3
-0.2554982187366537,0.002448323522110407,0.9600000000000001,0.125691397993915,0.25,Thm. 3.3
-0.25306243152924424,0.0020556036639065574,0.97,0.134475275456406,0.25,Thm. 3.3
-0.2512574954963148,0.0014540676969313387,0.98,0.147178486540326,0.25,Thm. 3.3
-0.24886631937878445,9.910797746857506e-4,0.99,0.166711078547926,0.25,Thm. 3.3
-0,0,1,0.245391542981891,0.25,Thm. 3.3
